year,state,state_po,county,democrat,republican,other,winner,totalvotes
2020,tennessee,tn,mcminn,4361,18198,285,donald j trump,22844
2020,tennessee,tn,mcnairy,1943,9093,239,donald j trump,11275
2020,tennessee,tn,macon,1307,8096,84,donald j trump,9487
2020,tennessee,tn,madison,18390,23943,617,donald j trump,42950
2020,tennessee,tn,marion,3177,9911,168,donald j trump,13256
2020,tennessee,tn,marshall,3605,11043,230,donald j trump,14878
2020,tennessee,tn,maury,14418,31464,775,donald j trump,46657
2020,tennessee,tn,meigs,1008,4467,57,donald j trump,5532
2020,tennessee,tn,monroe,3764,16783,250,donald j trump,20797
2020,tennessee,tn,montgomery,32472,42187,2099,donald j trump,76758
2020,tennessee,tn,moore,573,2888,78,donald j trump,3539
2020,tennessee,tn,morgan,1167,6930,131,donald j trump,8228
2020,tennessee,tn,obion,2589,10790,142,donald j trump,13521
2020,tennessee,tn,overton,2033,7918,86,donald j trump,10037
2020,tennessee,tn,perry,615,2775,38,donald j trump,3428
2020,tennessee,tn,pickett,525,2381,25,donald j trump,2931
2020,tennessee,tn,polk,1492,6792,76,donald j trump,8360
2020,tennessee,tn,putnam,9185,23759,649,donald j trump,33593
2020,tennessee,tn,rhea,2369,11050,218,donald j trump,13637
2020,tennessee,tn,roane,6043,19230,644,donald j trump,25917
2020,tennessee,tn,robertson,8692,24536,489,donald j trump,33717
2020,tennessee,tn,rutherford,59341,81480,3057,donald j trump,143878
2020,tennessee,tn,scott,986,8004,62,donald j trump,9052
2020,tennessee,tn,sequatchie,1298,5855,99,donald j trump,7252
2020,tennessee,tn,sevier,8721,33783,1031,donald j trump,43535
2020,tennessee,tn,shelby,246105,129815,6135,joseph r biden jr,382055
2020,tennessee,tn,smith,1802,7136,113,donald j trump,9051
2020,tennessee,tn,stewart,1232,4950,114,donald j trump,6296
2020,tennessee,tn,sullivan,17272,55860,1225,donald j trump,74357
2020,tennessee,tn,sumner,27680,63454,1496,donald j trump,92630
2020,tennessee,tn,tipton,6837,20070,401,donald j trump,27308
2020,tennessee,tn,trousdale,1012,2936,50,donald j trump,3998
2020,tennessee,tn,unicoi,1615,6599,93,donald j trump,8307
2020,tennessee,tn,union,1249,6803,71,donald j trump,8123
2020,tennessee,tn,van buren,544,2342,35,donald j trump,2921
2020,tennessee,tn,warren,3924,11850,235,donald j trump,16009
2020,tennessee,tn,washington,18638,40444,1121,donald j trump,60203
2020,tennessee,tn,wayne,820,5795,54,donald j trump,6669
2020,tennessee,tn,weakley,3020,10396,319,donald j trump,13735
2020,tennessee,tn,white,2143,9606,146,donald j trump,11895
2020,tennessee,tn,williamson,50161,86469,2386,donald j trump,139016
2020,tennessee,tn,wilson,22254,50296,1780,donald j trump,74330
2020,utah,ut,beaver,357,2695,48,donald j trump,3100
2020,utah,ut,box elder,4473,21548,1002,donald j trump,27023
2020,utah,ut,cache,16650,38032,3676,donald j trump,58358
2020,utah,ut,carbon,2392,6693,284,donald j trump,9369
2020,utah,ut,daggett,111,496,12,donald j trump,619
2020,utah,ut,davis,57411,104135,8268,donald j trump,169814
2020,utah,ut,duchesne,843,7512,206,donald j trump,8561
2020,utah,ut,emery,572,4207,119,donald j trump,4898
2020,utah,ut,garfield,514,2158,60,donald j trump,2732
2020,utah,ut,grand,2806,2248,131,joseph r biden jr,5185
2020,utah,ut,iron,4892,18989,1223,donald j trump,25104
2020,utah,ut,juab,645,5087,133,donald j trump,5865
2020,utah,ut,kane,1083,2998,99,donald j trump,4180
2020,utah,ut,millard,624,5404,162,donald j trump,6190
2020,utah,ut,morgan,1086,5181,339,donald j trump,6606
2020,utah,ut,piute,86,773,12,donald j trump,871
2020,utah,ut,rich,180,1157,32,donald j trump,1369
2020,utah,ut,salt lake,289906,230174,26501,joseph r biden jr,546581
2020,utah,ut,san juan,3113,3535,229,donald j trump,6877
2020,utah,ut,sanpete,1794,10459,372,donald j trump,12625
2020,utah,ut,sevier,1084,9052,226,donald j trump,10362
2020,utah,ut,summit,15244,10252,590,joseph r biden jr,26086
2020,utah,ut,tooele,8943,21014,1549,donald j trump,31506
2020,utah,ut,uintah,1663,13261,379,donald j trump,15303
2020,utah,ut,utah,76033,192812,15441,donald j trump,284286
2020,utah,ut,wasatch,6187,10795,808,donald j trump,17790
2020,utah,ut,washington,20530,67294,3246,donald j trump,91070
2020,utah,ut,wayne,365,1229,27,donald j trump,1621
2020,utah,ut,weber,40695,65949,4759,donald j trump,111403
2020,virginia,va,accomack,7578,9172,212,donald j trump,16962
2020,virginia,va,albemarle,42466,20804,1387,joseph r biden jr,64657
2020,virginia,va,alleghany,2243,5859,101,donald j trump,8203
2020,virginia,va,amelia,2411,5390,93,donald j trump,7894
2020,virginia,va,amherst,5672,11041,292,donald j trump,17005
2020,virginia,va,appomattox,2418,6702,148,donald j trump,9268
2020,virginia,va,arlington,105344,22318,3077,joseph r biden jr,130739
2020,virginia,va,augusta,10840,30714,724,donald j trump,42278
2020,virginia,va,bath,646,1834,21,donald j trump,2501
2020,virginia,va,bedford,12176,35600,893,donald j trump,48669
2020,virginia,va,bland,532,2903,44,donald j trump,3479
2020,virginia,va,botetourt,5700,15099,324,donald j trump,21123
2020,virginia,va,brunswick,4552,3357,39,joseph r biden jr,7948
2020,virginia,va,buchanan,1587,8311,59,donald j trump,9957
2020,virginia,va,buckingham,3471,4544,114,donald j trump,8129
2020,virginia,va,campbell,8070,21245,586,donald j trump,29901
2020,virginia,va,caroline,7657,8336,295,donald j trump,16288
2020,virginia,va,carroll,2842,12659,156,donald j trump,15657
2020,virginia,va,charles city,2624,1761,56,joseph r biden jr,4441
2020,virginia,va,charlotte,2317,3815,59,donald j trump,6191
2020,virginia,va,chesterfield,106935,93326,3694,joseph r biden jr,203955
2020,virginia,va,clarke,3920,5192,225,joseph r biden jr,9337
2020,virginia,va,craig,587,2536,47,donald j trump,3170
2020,virginia,va,culpeper,10617,16012,487,donald j trump,27116
2020,virginia,va,cumberland,2227,3019,67,donald j trump,5313
2020,virginia,va,dickenson,1503,5748,56,donald j trump,7307
2020,virginia,va,dinwiddie,6224,8695,173,donald j trump,15092
2020,virginia,va,essex,3038,3075,65,joseph r biden jr,6178
2020,virginia,va,fairfax,419943,168401,12899,joseph r biden jr,601243
2020,virginia,va,fauquier,17565,25106,1000,joseph r biden jr,43671
2020,virginia,va,floyd,3004,6225,183,donald j trump,9412
2020,virginia,va,fluvanna,7414,8155,277,joseph r biden jr,15846
2020,virginia,va,franklin,8381,20895,428,donald j trump,29704
2020,virginia,va,frederick,17207,30558,953,donald j trump,48718
2020,virginia,va,giles,2156,6876,146,donald j trump,9178
2020,virginia,va,gloucester,6964,14875,445,donald j trump,22284
2020,virginia,va,goochland,6685,9966,301,donald j trump,16952
2020,virginia,va,grayson,1535,6529,67,donald j trump,8131
2020,virginia,va,greene,4163,6866,284,donald j trump,11313
2020,virginia,va,greensville,2627,1914,33,joseph r biden jr,4574
2020,virginia,va,halifax,7666,10418,164,donald j trump,18248
2020,virginia,va,hanover,25307,44318,1363,donald j trump,70988
2020,virginia,va,henrico,116572,63440,3287,joseph r biden jr,183299
2020,virginia,va,henry,9127,16725,253,donald j trump,26105
2020,virginia,va,highland,417,1092,24,donald j trump,1533
2020,virginia,va,isle of wight,9399,13707,350,donald j trump,23456
2020,virginia,va,james city,25553,23153,933,joseph r biden jr,49639
2020,virginia,va,king and queen,1590,2450,75,donald j trump,4115
2020,virginia,va,king george,5404,8446,377,donald j trump,14227
2020,virginia,va,king william,3260,7320,157,donald j trump,10737
2020,virginia,va,lancaster,3368,3697,87,joseph r biden jr,7152
2020,virginia,va,lee,1489,8365,93,donald j trump,9947
2020,virginia,va,loudoun,138372,82088,4516,joseph r biden jr,224976
2020,virginia,va,louisa,8269,13294,353,donald j trump,21916
2020,virginia,va,lunenburg,2418,3537,47,donald j trump,6002
2020,virginia,va,madison,2698,5300,135,donald j trump,8133
2020,virginia,va,mathews,1825,3901,103,donald j trump,5829
2020,virginia,va,mecklenburg,6803,9266,138,donald j trump,16207
2020,virginia,va,middlesex,2491,4196,98,donald j trump,6785
2020,virginia,va,montgomery,23218,20629,1190,joseph r biden jr,45037
2020,virginia,va,nelson,4327,4812,179,donald j trump,9318
2020,virginia,va,new kent,4621,9631,219,donald j trump,14471
2020,virginia,va,northampton,3667,2955,110,joseph r biden jr,6732
2020,virginia,va,northumberland,3252,4485,78,joseph r biden jr,7815
2020,virginia,va,nottoway,2971,4027,80,donald j trump,7078
2020,virginia,va,orange,7995,12426,333,donald j trump,20754
2020,virginia,va,page,3007,9345,162,donald j trump,12514
2020,virginia,va,patrick,1954,7485,96,donald j trump,9535
2020,virginia,va,pittsylvania,10115,23751,361,donald j trump,34227
2020,virginia,va,powhatan,5320,14055,358,donald j trump,19733
2020,virginia,va,prince edward,4973,4434,168,joseph r biden jr,9575
2020,virginia,va,prince george,7103,10103,233,joseph r biden jr,17439
2020,virginia,va,prince william,142863,81222,4182,joseph r biden jr,228267
2020,virginia,va,pulaski,4925,12127,334,donald j trump,17386
2020,virginia,va,rappahannock,2096,2812,71,donald j trump,4979
2020,virginia,va,richmond,1513,2547,42,donald j trump,4102
2020,virginia,va,roanoke,21801,34268,1157,donald j trump,57226
2020,virginia,va,rockbridge,4086,8088,203,donald j trump,12377
2020,virginia,va,rockingham,12644,30349,828,donald j trump,43821
2020,virginia,va,russell,2373,10879,134,donald j trump,13386
2020,virginia,va,scott,1692,9063,114,donald j trump,10869
2020,virginia,va,shenandoah,6836,16463,385,donald j trump,23684
2020,virginia,va,smyth,3008,10963,165,donald j trump,14136
2020,virginia,va,southampton,3969,5730,87,donald j trump,9786
2020,virginia,va,spotsylvania,34307,39411,1599,joseph r biden jr,75317
2020,virginia,va,stafford,40245,37636,1748,joseph r biden jr,79629
2020,virginia,va,surry,2397,2025,49,joseph r biden jr,4471
2020,virginia,va,sussex,2827,2219,42,joseph r biden jr,5088
2020,virginia,va,tazewell,3205,16731,216,donald j trump,20152
2020,virginia,va,warren,6603,14069,475,donald j trump,21147
2020,virginia,va,washington,6617,21679,397,donald j trump,28693
2020,virginia,va,westmoreland,4501,5318,129,donald j trump,9948
2020,virginia,va,wise,3110,13366,139,donald j trump,16615
2020,virginia,va,wythe,3143,11733,197,donald j trump,15073
2020,virginia,va,york,17683,20241,867,joseph r biden jr,38791
2020,virginia,va,alexandria city,66240,14544,1737,joseph r biden jr,82521
2020,virginia,va,bristol city,2313,5347,154,donald j trump,7814
2020,virginia,va,buena vista city,825,1863,88,donald j trump,2776
2020,virginia,va,charlottesville city,20696,3094,423,joseph r biden jr,24213
2020,virginia,va,chesapeake city,66377,58180,2689,joseph r biden jr,127246
2020,virginia,va,colonial heights city,2972,6007,181,donald j trump,9160
2020,virginia,va,covington city,964,1580,59,donald j trump,2603
2020,virginia,va,danville city,11710,7428,318,joseph r biden jr,19456
2020,virginia,va,emporia city,1612,754,18,joseph r biden jr,2384
2020,virginia,va,fairfax city,9174,4007,306,joseph r biden jr,13487
2020,virginia,va,falls church city,7146,1490,183,joseph r biden jr,8819
2020,virginia,va,franklin city,2525,1487,52,joseph r biden jr,4064
2020,virginia,va,fredericksburg city,8517,4037,323,joseph r biden jr,12877
2020,virginia,va,galax city,777,1838,24,donald j trump,2639
2020,virginia,va,hampton city,46220,18430,1307,joseph r biden jr,65957
2020,virginia,va,harrisonburg city,11022,5591,480,joseph r biden jr,17093
2020,virginia,va,hopewell city,5430,4020,178,joseph r biden jr,9628
2020,virginia,va,lexington city,1791,906,67,joseph r biden jr,2764
2020,virginia,va,lynchburg city,18048,17097,1219,joseph r biden jr,36364
2020,virginia,va,manassas city,10356,6256,366,joseph r biden jr,16978
2020,virginia,va,manassas park city,3992,1979,117,joseph r biden jr,6088
2020,virginia,va,martinsville city,3766,2165,93,joseph r biden jr,6024
2020,virginia,va,newport news city,53099,26377,1794,joseph r biden jr,81270
2020,virginia,va,norfolk city,64440,23443,2105,joseph r biden jr,89988
2020,virginia,va,norton city,464,1109,28,donald j trump,1601
2020,virginia,va,petersburg city,12389,1584,160,joseph r biden jr,14133
2020,virginia,va,poquoson city,2054,5605,198,donald j trump,7857
2020,virginia,va,portsmouth city,30948,12755,898,joseph r biden jr,44601
2020,virginia,va,radford city,3358,2786,176,joseph r biden jr,6320
2020,virginia,va,richmond city,92175,16603,2403,joseph r biden jr,111181
2020,virginia,va,roanoke city,26773,15607,943,joseph r biden jr,43323
2020,virginia,va,salem city,5148,7683,220,donald j trump,13051
2020,virginia,va,staunton city,6981,5695,316,joseph r biden jr,12992
2020,virginia,va,suffolk city,28676,20082,884,joseph r biden jr,49642
2020,virginia,va,virginia beach city,117393,105087,5237,joseph r biden jr,227717
2020,virginia,va,waynesboro city,4961,5507,249,joseph r biden jr,10717
2020,virginia,va,williamsburg city,4790,1963,137,joseph r biden jr,6890
2020,virginia,va,winchester city,6610,5221,282,joseph r biden jr,12113
2020,washington,wa,adams,1814,3907,141,donald j trump,5862
2020,washington,wa,asotin,4250,7319,382,donald j trump,11951
2020,washington,wa,benton,38706,60365,3962,donald j trump,103033
2020,washington,wa,chelan,19349,22746,1211,donald j trump,43306
2020,washington,wa,clallam,24721,23062,1481,joseph r biden jr,49264
2020,washington,wa,clark,140324,126303,8776,joseph r biden jr,275403
2020,washington,wa,columbia,668,1754,73,donald j trump,2495
2020,washington,wa,cowlitz,23938,34424,1918,donald j trump,60280
2020,washington,wa,douglas,7811,12955,542,donald j trump,21308
2020,washington,wa,ferry,1486,2771,110,donald j trump,4367
2020,washington,wa,franklin,13340,18039,1025,donald j trump,32404
2020,washington,wa,garfield,366,1069,54,donald j trump,1489
2020,washington,wa,grant,11819,24764,1097,donald j trump,37680
2020,washington,wa,grays harbor,17354,19877,1210,donald j trump,38441
2020,washington,wa,island,29213,22746,1966,joseph r biden jr,53925
2020,washington,wa,jefferson,17204,6931,657,joseph r biden jr,24792
2020,washington,wa,king,907310,269167,34030,joseph r biden jr,1210507
2020,washington,wa,kitsap,90277,61563,6832,joseph r biden jr,158672
2020,washington,wa,kittitas,11421,14105,838,donald j trump,26364
2020,washington,wa,klickitat,5959,7237,364,donald j trump,13560
2020,washington,wa,lewis,14520,29391,1398,donald j trump,45309
2020,washington,wa,lincoln,1713,5150,170,donald j trump,7033
2020,washington,wa,mason,17269,18710,1324,donald j trump,37303
2020,washington,wa,okanogan,8900,11840,542,donald j trump,21282
2020,washington,wa,pacific,6794,6953,317,donald j trump,14064
2020,washington,wa,pend oreille,2593,5728,232,donald j trump,8553
2020,washington,wa,pierce,249506,197730,16845,joseph r biden jr,464081
2020,washington,wa,san juan,9725,3057,415,joseph r biden jr,13197
2020,washington,wa,skagit,38252,32762,2409,joseph r biden jr,73423
2020,washington,wa,skamania,3192,3885,235,donald j trump,7312
2020,washington,wa,snohomish,256728,166428,15640,joseph r biden jr,438796
2020,washington,wa,spokane,135765,148576,11089,donald j trump,295430
2020,washington,wa,stevens,7839,19808,783,donald j trump,28430
2020,washington,wa,thurston,96608,65277,6249,joseph r biden jr,168134
2020,washington,wa,wahkiakum,1165,1741,75,donald j trump,2981
2020,washington,wa,walla walla,13690,16400,1171,donald j trump,31261
2020,washington,wa,whatcom,83660,50489,4471,joseph r biden jr,138620
2020,washington,wa,whitman,11184,9067,875,joseph r biden jr,21126
2020,washington,wa,yakima,43179,50555,2459,donald j trump,96193
2020,wisconsin,wi,adams,4329,7362,127,donald j trump,11818
2020,wisconsin,wi,ashland,4801,3841,115,joseph r biden jr,8757
2020,wisconsin,wi,barron,9194,15803,349,donald j trump,25346
2020,wisconsin,wi,bayfield,6147,4617,116,joseph r biden jr,10880
2020,wisconsin,wi,brown,65511,75871,2635,donald j trump,144017
2020,wisconsin,wi,buffalo,2860,4834,122,donald j trump,7816
2020,wisconsin,wi,burnett,3569,6462,110,donald j trump,10141
2020,wisconsin,wi,calumet,12116,18156,502,donald j trump,30774
2020,wisconsin,wi,chippewa,13983,21317,638,donald j trump,35938
2020,wisconsin,wi,clark,4524,10002,372,donald j trump,14898
2020,wisconsin,wi,columbia,16410,16927,532,donald j trump,33869
2020,wisconsin,wi,crawford,3953,4620,122,donald j trump,8695
2020,wisconsin,wi,dane,260185,78800,5806,joseph r biden jr,344791
2020,wisconsin,wi,dodge,16356,31355,725,donald j trump,48436
2020,wisconsin,wi,door,10044,9752,321,joseph r biden jr,20117
2020,wisconsin,wi,douglas,13218,10923,536,joseph r biden jr,24677
2020,wisconsin,wi,dunn,9897,13173,454,donald j trump,23524
2020,wisconsin,wi,eau claire,31620,25341,1314,joseph r biden jr,58275
2020,wisconsin,wi,florence,781,2133,26,donald j trump,2940
2020,wisconsin,wi,fond du lac,20588,35754,909,donald j trump,57251
2020,wisconsin,wi,forest,1721,3285,47,donald j trump,5053
2020,wisconsin,wi,grant,10998,14142,468,donald j trump,25608
2020,wisconsin,wi,green,10851,10169,386,joseph r biden jr,21406
2020,wisconsin,wi,green lake,3344,7168,159,donald j trump,10671
2020,wisconsin,wi,iowa,7828,5909,255,joseph r biden jr,13992
2020,wisconsin,wi,iron,1533,2438,39,donald j trump,4010
2020,wisconsin,wi,jackson,4256,5791,137,donald j trump,10184
2020,wisconsin,wi,jefferson,19904,27208,867,donald j trump,47979
2020,wisconsin,wi,juneau,4746,8749,214,donald j trump,13709
2020,wisconsin,wi,kenosha,42193,44972,1573,donald j trump,88738
2020,wisconsin,wi,kewaunee,3976,7927,192,donald j trump,12095
2020,wisconsin,wi,la crosse,37846,28684,1354,joseph r biden jr,67884
2020,wisconsin,wi,lafayette,3647,4821,87,donald j trump,8555
2020,wisconsin,wi,langlade,3704,7330,131,donald j trump,11165
2020,wisconsin,wi,lincoln,6261,10017,219,donald j trump,16497
2020,wisconsin,wi,manitowoc,16818,27218,793,donald j trump,44829
2020,wisconsin,wi,marathon,30808,44624,1319,donald j trump,76751
2020,wisconsin,wi,marinette,7366,15304,309,donald j trump,22979
2020,wisconsin,wi,marquette,3239,5719,107,donald j trump,9065
2020,wisconsin,wi,menominee,1303,278,9,joseph r biden jr,1590
2020,wisconsin,wi,milwaukee,317270,134357,7344,joseph r biden jr,458971
2020,wisconsin,wi,monroe,8433,13775,403,donald j trump,22611
2020,wisconsin,wi,oconto,6715,16226,274,donald j trump,23215
2020,wisconsin,wi,oneida,10105,13671,383,donald j trump,24159
2020,wisconsin,wi,outagamie,47667,58385,1970,donald j trump,108022
2020,wisconsin,wi,ozaukee,26517,33912,1057,donald j trump,61486
2020,wisconsin,wi,pepin,1489,2584,71,donald j trump,4144
2020,wisconsin,wi,pierce,9796,12815,706,donald j trump,23317
2020,wisconsin,wi,polk,9370,16611,390,donald j trump,26371
2020,wisconsin,wi,portage,20428,19299,876,joseph r biden jr,40603
2020,wisconsin,wi,price,3032,5394,120,donald j trump,8546
2020,wisconsin,wi,racine,50159,54479,1813,donald j trump,106451
2020,wisconsin,wi,richland,3995,4871,148,donald j trump,9014
2020,wisconsin,wi,rock,46658,37138,1564,joseph r biden jr,85360
2020,wisconsin,wi,rusk,2517,5257,112,donald j trump,7886
2020,wisconsin,wi,st. croix,23190,32199,1318,donald j trump,56707
2020,wisconsin,wi,sauk,18108,17493,602,joseph r biden jr,36203
2020,wisconsin,wi,sawyer,4498,5909,103,donald j trump,10510
